order_id,order_date,customer_email,customer_name,product_ean,product_name,qty,unit_price,payment_method,channel
WEB-901145,2025-04-10,compras@ferreira217.com.br,MERCADO FERREIRA,7892394989428,Iogurte 170g Vitória,8,70.49,boleto,b2b_web
WEB-901146,2025-04-10,compras@rezende315.com.br,Distrib. Rezende,7898416250972,Café Torrado 500g Aurora,9,31.48,pix,b2b_web
WEB-901147,2025-04-10,compras@andrade312.com.br,empório bom dia 312,7895235347524,Cerveja Lata 350ml Delta,2,18.76,boleto,b2b_web
WEB-901148,2025-04-10,compras@almeida111.com.br,Empório Bom Dia 111,7897086022469,Papel Higiênico 4un Primor,10,56.1,pix,b2b_web
WEB-901149,2025-04-10,compras@pereira144.com.br,Casa da Cesta 144,7892449164688,Papel Higiênico 4un Real,19,22.04,cartao_credito,b2b_web
WEB-901150,2025-04-10,compras@nogueira121.com.br,Rei do Atacado 121,7892227260687,Desinfetante 1L Delta,7,60.72,cartao_credito,b2b_web
WEB-901151,2025-04-10,compras@pereira144.com.br,Casa da Cesta 144,7894557978799,Desodorante Aerossol Vitória,28,23.55,boleto,b2b_web
WEB-901152,2025-04-10,compras@rezende204.com.br,super economico 204,7893865271264,Iogurte 170g Vitória,12,41.66,boleto,b2b_web
WEB-901153,2025-04-10,compras@silva495.com.br,Distrb. Silva,7893426861309,Achocolatado 400g Delta,2,39.89,cartao_credito,b2b_web
WEB-901154,2025-04-10,compras@oliveira32.com.br,mercado oliveira - me,7898502859188,Molho de Tomate 340g Delta,25,56.89,pix,b2b_web
WEB-901155,2025-04-10,compras@costa316.com.br,Mercado do Zé 316,7899954770748,Iogurte 170g Aurora,3,70.15,pix,b2b_web
WEB-901156,2025-04-10,compras@rezende335.com.br,Empório Bom Dia 335,7899878577935,Papel Higiênico 4un Aurora,12,57.17,pix,b2b_web
WEB-901157,2025-04-10,compras@do vale102.com.br,Padaria Estrela 102,7898231614287,Macarrão Espaguete 500g Delta,10,41.9,cartao_credito,b2b_web
WEB-901158,2025-04-11,compras@bittencourt438.com.br,comercio de alimentos bittencourt ltda,7892232219854,Esponja Multiuso Delta,2,25.66,pix,b2b_web
WEB-901159,2025-04-11,compras@rezende170.com.br,mercado rezende eireli,7893345813519,"Água Mineral 1,5L Primor",10,7.63,boleto,b2b_web
WEB-901160,2025-04-11,compras@ferreira461.com.br,Casa da Cesta 461,7891085008066,Sabão em Barra 200g Primor,7,18.01,boleto,b2b_web
WEB-901161,2025-04-11,compras@pereira144.com.br,Casa da Cesta 144,7898536905059,Energético 250ml Campo Verde,8,26.66,boleto,b2b_web
WEB-901162,2025-04-11,compras@nogueira121.com.br,Rei do Atacado 121,7897071146378,Saco de Lixo 50L Aurora,44,9.24,boleto,b2b_web
WEB-901163,2025-04-11,compras@souza166.com.br,Com. De Alimentos Souza - Me,7893402110278,"Água Mineral 1,5L Vitória",2,34.11,boleto,b2b_web
WEB-901164,2025-04-11,compras@ferreira303.com.br,mercado do zé 303,7894330006572,Papel Toalha 2un Aurora,3,26.13,cartao_credito,b2b_web
WEB-901165,2025-04-11,compras@souza466.com.br,Com. De Alimentos Souza Eireli,7899688467952,Sabonete 90g Bom Preço,6,58.73,boleto,b2b_web
WEB-901166,2025-04-11,compras@pereira144.com.br,Casa da Cesta 144,7895909275733,Café Torrado 500g Aurora,38,32.05,boleto,b2b_web
WEB-901167,2025-04-11,compras@almeida402.com.br,Distrib. Almeida Eireli,7897545922989,Café Torrado 500g Vitória,14,37.13,pix,b2b_web
WEB-901168,2025-04-11,compras@rezende170.com.br,Empório Bom Dia 170,7899992623327,Molho de Tomate 340g Primor,4,50.67,boleto,b2b_web
WEB-901169,2025-04-11,compras@costa288.com.br,distribuidora ouro 288,7899858210920,Café Torrado 500g Bom Preço,3,19.93,pix,b2b_web
WEB-901170,2025-04-11,compras@do vale86.com.br,Ponto Certo 086,7897852871536,Óleo de Soja 900ml Delta,1,29.74,cartao_credito,b2b_web
WEB-901171,2025-04-11,compras@souza408.com.br,Padaria Estrela 408,7893658696991,Café Torrado 500g Real,2,48.23,pix,b2b_web
WEB-901172,2025-04-11,compras@nogueira140.com.br,Rei do Atacado 140,7898121123820,Isotônico 500ml Campo Verde,2,27.96,boleto,b2b_web
WEB-901173,2025-04-11,compras@do vale490.com.br,mercadinho popular 490,7893790776759,Desinfetante 1L Campo Verde,11,26.4,boleto,b2b_web
WEB-901174,2025-04-11,compras@souza181.com.br,DISTRIBUIDORA SOUZA,7896122569739,Iogurte 170g Real,10,36.75,pix,b2b_web
WEB-901175,2025-04-11,compras@pereira388.com.br,Rei do Atacado 388,7896280746676,Sabão em Barra 200g Campo Verde,1,13.55,cartao_credito,b2b_web
WEB-901176,2025-04-11,compras@rezende453.com.br,Casa da Cesta 453,7899504532956,Sal Refinado 1kg Delta,1,29.56,pix,b2b_web
WEB-901177,2025-04-11,compras@souza466.com.br,Mercadinho Popular 466,7899001656032,Isotônico 500ml Vitória,62,26.98,pix,b2b_web
WEB-901178,2025-04-11,compras@costa59.com.br,Mercadinho Popular 059,7898347388836,Sal Refinado 1kg Real,6,52.61,boleto,b2b_web
WEB-901179,2025-04-11,compras@do vale94.com.br,Padaria Estrela 094,7893959722740,Sabão em Barra 200g Campo Verde,1,27.84,pix,b2b_web
WEB-901180,2025-04-12,compras@costa178.com.br,Mercadinho Popular 178,7893252879516,Papel Toalha 2un Vitória,8,9.67,boleto,b2b_web
WEB-901181,2025-04-12,compras@silva495.com.br,empório bom dia 495,7893912659748,Energético 250ml Real,1,22.76,cartao_credito,b2b_web
WEB-901182,2025-04-12,compras@bittencourt74.com.br,super econômico 074,7895425541015,Cereal Matinal 300g Delta,7,82.19,pix,b2b_web
WEB-901183,2025-04-12,compras@rezende354.com.br,Super Econômico 354,7899954770748,Iogurte 170g Aurora,2,70.15,pix,b2b_web
WEB-901184,2025-04-12,compras@oliveira475.com.br,Distribuidora Ouro 475,7899922680161,Limpador Multiuso 500ml Vitória,9,7.16,pix,b2b_web
WEB-901185,2025-04-12,compras@andrade496.com.br,comercio de alimentos andrae eireli,7895225794352,Suco Néctar 1L Primor,8,35.64,pix,b2b_web
WEB-901186,2025-04-12,compras@nogueira121.com.br,Rei do Atacado 121,7893658696991,Café Torrado 500g Real,5,48.23,cartao_credito,b2b_web
WEB-901187,2025-04-12,compras@almeida206.com.br,Padaria Estrela 206,7896028005263,Sal Refinado 1kg Primor,6,49.53,cartao_credito,b2b_web
WEB-901188,2025-04-12,compras@almeida131.com.br,Mercado do Zé 131,7899504946074,Talher Descartável Primor,1,27.97,boleto,b2b_web
WEB-901189,2025-04-12,compras@costa59.com.br,Mercadinho Popular 059,7893499454552,Fralda Infantil M Vitória,11,57.57,boleto,b2b_web
WEB-901190,2025-04-12,compras@andrade165.com.br,Distrib. Andrad - Me,7891495883024,Farinha de Trigo 1kg Primor,6,32.86,boleto,b2b_web
WEB-901191,2025-04-12,compras@nogueira80.com.br,Merc. Nogueira,7895838633789,Cereal Matinal 300g Vitória,25,62.86,cartao_credito,b2b_web
WEB-901192,2025-04-12,compras@ferreira407.com.br,Supermercado Ferreira,7897093498592,Talher Descartável Real,23,10.87,pix,b2b_web
WEB-901193,2025-04-12,compras@andrade186.com.br,COMERCIAL ANDRADE,7892842787026,Cereal Matinal 300g Vitória,1,19.37,cartao_credito,b2b_web
WEB-901194,2025-04-12,compras@bittencourt99.com.br,Casa Da Cesta 099,7892394989428,Iogurte 170g Vitória,3,70.49,pix,b2b_web
WEB-901195,2025-04-12,compras@pereira11.com.br,Empório Bom Dia 011,7892987942557,Pão de Forma 500g Bom Preço,3,47.78,boleto,b2b_web
WEB-901196,2025-04-12,compras@oliveira317.com.br,Padaria Estrela 317,7895983385731,Prato Descartável 15cm Vitória,1,11.57,pix,b2b_web
WEB-901197,2025-04-13,compras@costa279.com.br,Mercado do Zé 279,7899913829708,Detergente Neutro 500ml Vitória,26,30.29,cartao_credito,b2b_web
WEB-901198,2025-04-13,compras@ferreira442.com.br,Distribuidora Ouro 442,7898390656760,Prato Descartável 15cm Vitória,1,6.85,boleto,b2b_web
WEB-901199,2025-04-14,compras@souza234.com.br,Empório Bom Dia 234,7895122461760,Prato Descartável 15cm Real,2,27.97,boleto,b2b_web
WEB-901200,2025-04-14,compras@pereira273.com.br,MRCADO PEREIRA,7892394989428,Iogurte 170g Vitória,2,70.49,cartao_credito,b2b_web
WEB-901201,2025-04-14,compras@rezende335.com.br,emporio bom dia 335,7894006102072,Esponja Multiuso Delta,12,42.17,cartao_credito,b2b_web
WEB-901202,2025-04-14,compras@bittencourt74.com.br,comércio de alimentos bittencourt ltda,7894142277238,Sabonete 90g Primor,6,41.75,pix,b2b_web
WEB-901203,2025-04-14,compras@pereira11.com.br,Empório Bom Dia 011,7891833933107,Suco Néctar 1L Bom Preço,1,30.09,boleto,b2b_web
WEB-901204,2025-04-14,compras@do vale214.com.br,Distrib. Do Vale,7892050808360,Molho de Tomate 340g Bom Preço,1,13.6,cartao_credito,b2b_web
WEB-901205,2025-04-14,compras@almeida423.com.br,Mercadinho Popular 423,7898536905059,Energético 250ml Campo Verde,4,23.99,cartao_credito,b2b_web
WEB-901206,2025-04-14,compras@oliveira162.com.br,Super Econômico 162,7893195863177,Sal Refinado 1kg Aurora,7,13.4,cartao_credito,b2b_web
WEB-901207,2025-04-14,compras@nogueira345.com.br,SUPERMERCADO NOGUEIRA,7897846493331,Creme Dental 90g Primor,1,27.62,pix,b2b_web
WEB-901208,2025-04-14,compras@rezende204.com.br,Super Economico 204,7898304893069,Sabonete 90g Campo Verde,6,28.74,pix,b2b_web
WEB-901209,2025-04-14,compras@andrade150.com.br,Super Econômico 150,7896183698584,Biscoito Recheado 130g Vitória,6,26.14,boleto,b2b_web
WEB-901210,2025-04-14,compras@pereira346.com.br,Empório Bom Dia 346,7897110848652,Água Sanitária 2L Aurora,1,24.12,boleto,b2b_web
WEB-901211,2025-04-14,compras@oliveira249.com.br,emporio bom dia 249,7899791818856,Guardanapo 50un Primor,7,8.91,cartao_credito,b2b_web
WEB-901212,2025-04-15,compras@bittencourt48.com.br,super econômico 048,7893739498704,Biscoito Recheado 130g Bom Preço,1,70.5,pix,b2b_web
WEB-901213,2025-04-15,compras@nogueira323.com.br,Super Econômico 323,7892287464926,Talher Descartável Aurora,8,21.69,cartao_credito,b2b_web
WEB-901214,2025-04-15,compras@bittencourt118.com.br,Emporio Bom Dia 118,7897887905824,Prato Descartável 15cm Bom Preço,4,6.96,cartao_credito,b2b_web
WEB-901215,2025-04-15,compras@ferreira272.com.br,Ponto Certo 272,7892760152074,Energético 250ml Real,1,9.07,cartao_credito,b2b_web
WEB-901216,2025-04-15,compras@oliveira333.com.br,Mercadinho Popular 333,7894752550271,Suco Néctar 1L Real,14,17.47,boleto,b2b_web
WEB-901217,2025-04-15,compras@costa467.com.br,EMPRIO COSTA,7894519949430,Creme Dental 90g Campo Verde,4,36.21,boleto,b2b_web
WEB-901218,2025-04-15,compras@do vale189.com.br,Empório Bom Dia 189,7893865271264,Iogurte 170g Vitória,7,43.98,boleto,b2b_web
WEB-901219,2025-04-15,compras@almeida131.com.br,mercado do ze 131,7899240761023,Sabonete 90g Bom Preço,1,16.76,pix,b2b_web
WEB-901220,2025-04-15,compras@rezende354.com.br,Super Econômico 354,7895602548448,Iogurte 170g Delta,8,22.18,boleto,b2b_web
WEB-901221,2025-04-15,compras@bittencourt74.com.br,Super Econômico 074,7892203490695,Macarrão Espaguete 500g Campo Verde,9,9.66,boleto,b2b_web
WEB-901222,2025-04-15,compras@oliveira87.com.br,padaria estrela 087,7892148336157,Achocolatado 400g Real,14,40.87,cartao_credito,b2b_web
WEB-901223,2025-04-15,compras@ferreira407.com.br,Rei do Atacado 407,7899912406474,Talher Descartável Vitória,1,19.67,cartao_credito,b2b_web
WEB-901224,2025-04-15,compras@silva215.com.br,empório silva eireli,7894188359172,Achocolatado 400g Real,3,71.19,boleto,b2b_web
WEB-901225,2025-04-15,compras@nogueira15.com.br,mercado nogueira eireli,7896183698584,Biscoito Recheado 130g Vitória,3,26.14,pix,b2b_web
WEB-901226,2025-04-15,compras@souza408.com.br,Padaria Estrela 408,7892050808360,Molho de Tomate 340g Bom Preço,2,13.6,cartao_credito,b2b_web
WEB-901227,2025-04-15,compras@oliveira89.com.br,Mercado do Zé 089,7894764228410,"Água Mineral 1,5L Delta",2,33.06,pix,b2b_web
WEB-901228,2025-04-15,compras@oliveira175.com.br,Casa da Cesta 175,7899895678318,Creme Dental 90g Vitória,2,24.74,boleto,b2b_web
WEB-901229,2025-04-15,compras@costa498.com.br,Super Econômico 498,7898708353701,Pão de Forma 500g Primor,1,49.8,pix,b2b_web
WEB-901230,2025-04-15,compras@ferreira272.com.br,Pono Certo 272,7897093498592,Talher Descartável Real,1,9.24,cartao_credito,b2b_web
WEB-901231,2025-04-15,compras@do vale94.com.br,Padaria Estrela 094,7895551577407,Creme Dental 90g Vitória,4,18.12,pix,b2b_web
WEB-901232,2025-04-16,compras@nogueira21.com.br,Mercado do Zé 021,7898207159149,Arroz T1 5kg Aurora,2,50.51,pix,b2b_web
WEB-901233,2025-04-16,compras@bittencourt35.com.br,Distribuidora Ouro 035,7897572457379,Copo Descartável 200ml Delta,11,20.15,cartao_credito,b2b_web
WEB-901234,2025-04-16,compras@oliveira250.com.br,Rei do Atacado 250,7897616962722,Cereal Matinal 300g Aurora,2,36.58,boleto,b2b_web
WEB-901235,2025-04-16,compras@do vale12.com.br,Merc. Central 012,7891595462709,Talher Descartável Campo Verde,27,26.17,pix,b2b_web
WEB-901236,2025-04-16,compras@nogueira121.com.br,Rei do Atacado 121,7891545529803,Óleo de Soja 900ml Campo Verde,2,40.09,cartao_credito,b2b_web
WEB-901237,2025-04-16,compras@nogueira323.com.br,Com. De Alimentos Nogueira - Me,7892146527076,Sabão em Pó 1kg Bom Preço,32,42.76,boleto,b2b_web
WEB-901238,2025-04-16,compras@rezende403.com.br,Distrib. Ouro 403,7898602561899,"Água Mineral 1,5L Vitória",4,34.09,cartao_credito,b2b_web
WEB-901239,2025-04-16,compras@ferreira210.com.br,Distribuidora Ouro 210,7897141264001,Pão de Forma 500g Delta,14,28.7,pix,b2b_web
WEB-901240,2025-04-16,compras@nogueira121.com.br,Supermercado Nogueira - Me,7897189789481,Desodorante Aerossol Vitória,1,35.51,pix,b2b_web
WEB-901241,2025-04-16,compras@almeida264.com.br,COMERCIAL ALMEIDA,7892768299566,Refresco em Pó 30g Primor,11,12.78,cartao_credito,b2b_web
WEB-901242,2025-04-16,compras@bittencourt260.com.br,Empório Bom Dia 260,7895157267498,Iogurte 170g Delta,1,29.8,cartao_credito,b2b_web
WEB-901243,2025-04-16,compras@pereira158.com.br,Merc. Central 158,7899858210920,Café Torrado 500g Bom Preço,4,21.04,boleto,b2b_web
WEB-901244,2025-04-17,compras@bittencourt180.com.br,Merc. Central 180,7895225794352,Suco Néctar 1L Primor,5,35.64,cartao_credito,b2b_web
WEB-901245,2025-04-17,compras@andrade312.com.br,Empório Bom Dia 312,7894899510824,Desinfetante 1L Aurora,2,14.37,pix,b2b_web
WEB-901246,2025-04-17,compras@almeida241.com.br,Mercadinho Popular 241,7899222981791,"Água Mineral 1,5L Primor",13,32.14,boleto,b2b_web
WEB-901247,2025-04-17,compras@almeida241.com.br,mercadinho popular 241,7898563711418,Pão de Forma 500g Campo Verde,4,39.46,pix,b2b_web
WEB-901248,2025-04-17,compras@souza126.com.br,Mercado do Zé 126,7895909275733,Café Torrado 500g Aurora,1,32.05,cartao_credito,b2b_web
WEB-901249,2025-04-17,compras@nogueira225.com.br,Ponto Certo 225,7898819673651,Desinfetante 1L Delta,10,48.47,pix,b2b_web
WEB-901250,2025-04-17,compras@ferreira303.com.br,comercial ferreira eireli,7893816773847,Margarina 500g Delta,4,50.36,pix,b2b_web
WEB-901251,2025-04-17,compras@ferreira303.com.br,comercial ferreira eireli,7897321652895,Suco Néctar 1L Real,2,10.46,boleto,b2b_web
WEB-901252,2025-04-17,compras@rezende354.com.br,Super Econômico 354,7896714937182,Papel Toalha 2un Delta,6,16.65,cartao_credito,b2b_web
WEB-901253,2025-04-17,compras@bittencourt239.com.br,Casa da Cesta 239,7897351803120,Biscoito Recheado 130g Aurora,4,38.8,cartao_credito,b2b_web
WEB-901254,2025-04-17,compras@andrade84.com.br,Casa da Cesta 084,7893742301046,Sabão em Pó 1kg Delta,13,38.82,cartao_credito,b2b_web
WEB-901255,2025-04-17,compras@bittencourt118.com.br,Empório Bom Dia 118,7896284140562,Desinfetante 1L Vitória,7,51.44,boleto,b2b_web
WEB-901256,2025-04-17,compras@almeida66.com.br,COMÉRCIO DE ALIMENTOS ALMEIDA,7895644370137,Refrigerante Cola 2L Campo Verde,1,7.07,cartao_credito,b2b_web
WEB-901257,2025-04-17,compras@ferreira182.com.br,mec. central 182,7895855694923,Farinha de Trigo 1kg Delta,29,24.23,cartao_credito,b2b_web
WEB-901258,2025-04-17,compras@costa350.com.br,Merc. Central 350,7898107090863,Shampoo 350ml Delta,1,73.77,pix,b2b_web
WEB-901259,2025-04-18,compras@pereira67.com.br,Ponto Certo 067,7896350669492,Talher Descartável Aurora,2,19.62,cartao_credito,b2b_web
WEB-901260,2025-04-18,compras@ferreira153.com.br,Merc. Central 153,7892726343881,Saco de Lixo 50L Primor,1,15.27,pix,b2b_web
WEB-901261,2025-04-18,compras@ferreira461.com.br,Casa da Cesta 461,7894006102072,Esponja Multiuso Delta,3,37.95,pix,b2b_web
WEB-901262,2025-04-18,compras@nogueira80.com.br,merc. central 080,7896028005263,Sal Refinado 1kg Primor,28,49.53,pix,b2b_web
WEB-901263,2025-04-18,compras@almeida241.com.br,,7891300053116,Óleo de Soja 900ml Primor,11,48.46,boleto,b2b_web
WEB-901264,2025-04-18,compras@souza399.com.br,Rei do Atacado 399,7893161465114,Prato Descartável 15cm Aurora,21,13.63,pix,b2b_web
WEB-901265,2025-04-18,compras@oliveira250.com.br,,7893647933816,Papel Higiênico 4un Vitória,1,48.98,boleto,b2b_web
WEB-901266,2025-04-18,compras@bittencourt99.com.br,Casa da Cesta 099,7892848411185,Esponja Multiuso Real,1,37.07,boleto,b2b_web
WEB-901267,2025-04-18,compras@do vale368.com.br,Empório Bom Dia 368,7893195863177,Sal Refinado 1kg Aurora,27,14.15,boleto,b2b_web
WEB-901268,2025-04-18,compras@oliveira250.com.br,Rei do Atacado 250,7893662531332,Desinfetante 1L Campo Verde,1,33.45,pix,b2b_web
WEB-901269,2025-04-18,compras@oliveira162.com.br,Super Econômico 162,7892819792237,Feijão Carioca 1kg Aurora,10,55.65,cartao_credito,b2b_web
WEB-901270,2025-04-18,compras@souza166.com.br,comercio de alimentos souza - me,7891759586609,Refresco em Pó 30g Primor,1,14.92,cartao_credito,b2b_web
WEB-901271,2025-04-18,compras@pereira11.com.br,Merc. Pereira,7899637937840,Shampoo 350ml Primor,1,38.9,pix,b2b_web
WEB-901272,2025-04-18,compras@nogueira80.com.br,Merc. Central 080,7898835248840,Achocolatado 400g Vitória,3,67.75,boleto,b2b_web
WEB-901273,2025-04-18,compras@bittencourt260.com.br,Empório Bom Dia 260,7897822269158,Fralda Infantil M Delta,1,21.11,boleto,b2b_web
WEB-901274,2025-04-18,compras@andrade149.com.br,Merc. Central 149,7898871846871,Sabão em Barra 200g Bom Preço,3,12.39,boleto,b2b_web
WEB-901275,2025-04-18,compras@pereira144.com.br,Casa da Cesta 144,7897181048593,Cereal Matinal 300g Real,20,50.39,boleto,b2b_web
WEB-901276,2025-04-19,compras@bittencourt174.com.br,Ponto Certo 174,7893009394552,Limpador Multiuso 500ml Vitória,12,8.45,boleto,b2b_web
WEB-901277,2025-04-19,compras@silva495.com.br,emporio bom dia 495,7895312751152,Talher Descartável Aurora,1,23.43,pix,b2b_web
WEB-901278,2025-04-19,compras@bittencourt35.com.br,DISTRIBUIDORA BITTENCOURT,7893209282659,Refresco em Pó 30g Campo Verde,4,12.75,pix,b2b_web
WEB-901279,2025-04-19,compras@bittencourt48.com.br,Super Econômico 048,7891700289139,Amaciante 2L Primor,1,12.95,pix,b2b_web
WEB-901280,2025-04-19,compras@souza435.com.br,Empório Souza - Me,7892483127533,Farinha de Trigo 1kg Campo Verde,11,28.54,boleto,b2b_web
WEB-901281,2025-04-20,compras@oliveira250.com.br,comercio de alimentos oliveira - me,7891545529803,Óleo de Soja 900ml Campo Verde,1,32.07,boleto,b2b_web
WEB-901282,2025-04-20,compras@oliveira32.com.br,rei do atacado 032,7897756439474,Óleo de Soja 900ml Real,8,12.2,cartao_credito,b2b_web
WEB-901283,2025-04-20,compras@oliveira333.com.br,Mercadinho Popular 333,7892848411185,Esponja Multiuso Real,20,37.07,cartao_credito,b2b_web
WEB-901284,2025-04-20,compras@andrade192.com.br,Rei do Atacado 192,7892760152074,Energético 250ml Real,7,10.77,cartao_credito,b2b_web
WEB-901285,2025-04-20,compras@pereira273.com.br,,7897351803120,Biscoito Recheado 130g Aurora,3,36.86,pix,b2b_web
WEB-901286,2025-04-20,compras@rezende453.com.br,Casa da Cesta 453,7899054316471,Pão de Forma 500g Delta,1,24.08,cartao_credito,b2b_web
WEB-901287,2025-04-20,compras@andrade104.com.br,Emporio Andrade,7899360588302,Sabonete 90g Primor,3,24.72,cartao_credito,b2b_web
WEB-901288,2025-04-20,compras@almeida135.com.br,comercial almeida ltda,7896354799874,Absorvente 8un Real,1,59.53,pix,b2b_web
WEB-901289,2025-04-20,compras@pereira347.com.br,Merc. do Ze 347,7891152896138,Saco de Lixo 50L Primor,15,26.86,cartao_credito,b2b_web
WEB-901290,2025-04-21,compras@oliveira475.com.br,COMERCIAL OLIVEIRA,7892911736801,Energético 250ml Real,6,17.91,boleto,b2b_web
WEB-901291,2025-04-21,compras@costa18.com.br,Super Econômico 018,7895838633789,Cereal Matinal 300g Vitória,4,56.57,pix,b2b_web
WEB-901292,2025-04-21,compras@costa352.com.br,Comercial Costa - Me,7892911736801,Energético 250ml Real,7,17.91,pix,b2b_web
WEB-901293,2025-04-21,compras@pereira273.com.br,Rei do Atacado 273,7898835248840,Achocolatado 400g Vitória,1,67.75,pix,b2b_web
WEB-901294,2025-04-21,compras@costa226.com.br,Empório Bom Dia 226,7899192508509,Refresco em Pó 30g Aurora,1,7.01,pix,b2b_web
WEB-901295,2025-04-21,compras@bittencourt438.com.br,Padaria Estrela 438,7894899510824,Desinfetante 1L Aurora,1,15.22,cartao_credito,b2b_web
WEB-901296,2025-04-21,compras@do vale447.com.br,Padaria Estrel 447,7896969815471,Biscoito Recheado 130g Aurora,1,31.96,boleto,b2b_web
WEB-901297,2025-04-21,compras@bittencourt260.com.br,empório bom dia 260,7899105006191,Óleo de Soja 900ml Bom Preço,2,45.42,cartao_credito,b2b_web
WEB-901298,2025-04-21,compras@oliveira76.com.br,Distrib. Ouro 076,7899684060935,Farinha de Trigo 1kg Real,6,12.15,cartao_credito,b2b_web
WEB-901299,2025-04-21,compras@bittencourt438.com.br,Padaria Estrela 438,7892860370880,Desinfetante 1L Vitória,1,43.44,cartao_credito,b2b_web
WEB-901300,2025-04-21,compras@pereira67.com.br,ponto cert 067,7893251773495,Cerveja Lata 350ml Primor,3,25.14,cartao_credito,b2b_web
WEB-901301,2025-04-21,compras@bittencourt341.com.br,Casa da Cest 341,7895647422994,Iogurte 170g Campo Verde,2,56.73,boleto,b2b_web
WEB-901302,2025-04-21,compras@pereira473.com.br,Ponto Certo 473,7891495883024,Farinha de Trigo 1kg Primor,9,31.22,pix,b2b_web
WEB-901303,2025-04-22,compras@ferreira407.com.br,Rei do Atacado 407,7899105006191,Óleo de Soja 900ml Bom Preço,5,48.09,boleto,b2b_web
WEB-901304,2025-04-22,compras@rezende354.com.br,Super Economico 354,7891562347428,Iogurte 170g Bom Preço,14,54.08,boleto,b2b_web
WEB-901305,2025-04-22,compras@oliveira76.com.br,Comercial Oliveira Eireli,7898188170713,Refrigerante Cola 2L Primor,8,30.76,pix,b2b_web
WEB-901306,2025-04-22,compras@bittencourt438.com.br,COMÉRCIO DE ALIMENTOS BITTENCOURT,7895855694923,Farinha de Trigo 1kg Delta,1,21.81,pix,b2b_web
WEB-901307,2025-04-22,compras@souza466.com.br,Mercadinho Popular 466,7898144251340,Macarrão Espaguete 500g Aurora,29,36.9,boleto,b2b_web
WEB-901308,2025-04-22,compras@silva321.com.br,MERCADO SILVA,7897687985071,Óleo de Soja 900ml Campo Verde,3,4.99,boleto,b2b_web
WEB-901309,2025-04-22,compras@do vale102.com.br,Padaria Estrela 102,7899266043301,Sal Refinado 1kg Real,1,38.19,pix,b2b_web
WEB-901310,2025-04-22,compras@do vale257.com.br,ponto certo 57,7894510636902,Pão de Forma 500g Delta,14,17.18,boleto,b2b_web
WEB-901311,2025-04-22,compras@souza234.com.br,Empório Bom Dia 234,7899240436457,Absorvente 8un Real,5,46.96,cartao_credito,b2b_web
WEB-901312,2025-04-22,compras@bittencourt341.com.br,Casa da Cesta 341,7898502859188,Molho de Tomate 340g Delta,7,56.89,boleto,b2b_web
WEB-901313,2025-04-22,compras@ferreira217.com.br,Distribuidora Ouro 217,7899017999598,Copo Descartável 200ml Campo Verde,17,7.23,boleto,b2b_web
WEB-901314,2025-04-22,compras@costa226.com.br,Empório Bom Dia 226,7893645779614,Molho de Tomate 340g Vitória,1,40.8,pix,b2b_web
WEB-901315,2025-04-23,compras@almeida328.com.br,Padaria Estrela 328,7896284140562,Desinfetante 1L Vitória,4,46.3,cartao_credito,b2b_web
WEB-901316,2025-04-23,compras@rezende254.com.br,Supe Econômico 254,7899503240753,Farinha de Trigo 1kg Delta,19,23.65,boleto,b2b_web
WEB-901317,2025-04-23,compras@souza466.com.br,Mercadinho Popular 466,7891606621248,Limpador Multiuso 500ml Bom Preço,14,20.33,boleto,b2b_web
WEB-901318,2025-04-23,compras@andrade196.com.br,Merc. Central 196,7895532902174,Refresco em Pó 30g Campo Verde,3,20.15,cartao_credito,b2b_web
WEB-901319,2025-04-23,compras@do vale86.com.br,Ponto Certo 086,7893402488605,Talher Descartável Campo Verde,1,8.68,boleto,b2b_web
WEB-901320,2025-04-23,compras@andrade470.com.br,empório andrade eireli,7899658459666,Suco Néctar 1L Bom Preço,4,14.77,cartao_credito,b2b_web
WEB-901321,2025-04-23,compras@bittencourt180.com.br,Merc. Central 180,7891808001008,Sabão em Pó 1kg Delta,3,50.61,cartao_credito,b2b_web
WEB-901322,2025-04-23,compras@nogueira80.com.br,merc. central 080,7894709350305,Feijão Carioca 1kg Campo Verde,2,30.76,pix,b2b_web
WEB-901323,2025-04-23,compras@nogueira15.com.br,mercado nogueira eireli,7897704617985,Pão de Forma 500g Vitória,17,62.29,boleto,b2b_web
WEB-901324,2025-04-23,compras@souza466.com.br,mercadinho popular 466,7899716063507,Saco de Lixo 50L Campo Verde,18,23.37,cartao_credito,b2b_web
WEB-901325,2025-04-23,compras@almeida111.com.br,distribuidora almeida eireli,7897021137067,Absorvente 8un Aurora,6,50.72,pix,b2b_web
WEB-901326,2025-04-23,compras@andrade1.com.br,Mercadinho Popular 001,7892819792237,Feijão Carioca 1kg Aurora,3,52.87,cartao_credito,b2b_web
WEB-901327,2025-04-23,compras@pereira144.com.br,Casa da Cesta 144,7891028897764,Arroz T1 5kg Aurora,23,7.26,pix,b2b_web
WEB-901328,2025-04-23,compras@pereira113.com.br,Casa da Cesta 113,7899503240753,Farinha de Trigo 1kg Delta,9,23.65,boleto,b2b_web
WEB-901329,2025-04-24,compras@silva283.com.br,Empório Bom Dia 283,7897021137067,Absorvente 8un Aurora,3,50.72,cartao_credito,b2b_web
WEB-901330,2025-04-24,compras@andrade470.com.br,Empório Andrade Eireli,7895418422611,Energético 250ml Real,1,13.14,cartao_credito,b2b_web
